,매장명,매장주소,lat,lng
718,본죽 인천작전역점,"인천광역시 계양구 봉오대로 671 (작전동, 우남푸르미아) 우남푸르미아 102호",37.5309912,126.723564
719,본죽 인천만수점,"인천광역시 남동구 장승남로 38 (만수동, 반달프라자) 1층 104호",37.4431887,126.7364244
720,본 죽&비빔밥 인천송도포스코점,인천광역시 연수구 해돋이로 116 (송도동) 센트럴프라자 103호,37.3922222,126.6497427
721,본죽 인천서구청점,인천광역시 서구 탁옥로 57 1층,37.5440286,126.6761707
722,본죽 인천모래내시장점,인천광역시 남동구 호구포로 786 (구월동) 1층,37.4524936,126.7192616
723,본죽 인천학산사거리점,인천광역시 남구 매소홀로 355 (학익동) 109,37.441411,126.6620204
724,본죽 인천길병원점,인천광역시 남동구 남동대로 784 2층,37.4522536,126.7083384
725,본도시락 인천연수점,인천광역시 연수구 먼우금로 194 (연수동) 두손메카오피스텔 101호,37.414348,126.6770179
726,본도시락 인천주안점,인천광역시 남구 주안1동 141-5,37.4637233,126.6806031
727,본도시락 인천송도신도시점,"인천광역시 연수구 해돋이로 107 (송도동, 송도 더샵 퍼스트월드) 상가G동 67호, 53호",37.3911869,126.6478318
728,본도시락 인천서구청점,"인천광역시 서구 탁옥로 90 (심곡동, 덕산빌딩) 105호",37.5435463,126.6795185
729,본죽 인천송도역점,인천광역시 연수구 한나루로 190 (옥련동) 송도프라자 1층,37.4262605,126.6569272
730,본죽 인천신현점,인천광역시 서구 가정로 364 (가정동) 1층,37.517243,126.6731657
731,본죽 인천불로동점,"인천광역시 서구 검단로 842 (불로동, 월드불로마트) 월드아파트 1층 151호",37.6186271,126.6908918
732,본죽 인천당하점,인천광역시 서구 청마로 167번길 16 당하프라자 104호,37.5925853,126.6749619
733,본죽 인천간석사거리점,인천광역시 남동구 호구포로 914 1층,37.4638585,126.7209786
734,본 죽&비빔밥 인천청라엑슬루타워점,인천광역시 서구 중봉대로586번길 22 엑슬루타워 B동 107호,37.5314452,126.6515468
735,본 죽&비빔밥 인천신포동점,인천광역시 중구 신포로 18-1 (신생동),37.470644,126.6246054
736,본 죽&비빔밥 인천송도웰카운티점,"인천광역시 연수구 인천타워대로54번길 9 (송도동) 29,21번지",37.3789971,126.6459671
737,본 죽&비빔밥 인천검암점,인천광역시 서구 승학로 577 (검암동) 장은프라자 110호,37.567428,126.6832754
738,본죽 강화점,인천광역시 강화군 강화읍 강화대로 401,37.7457986,126.4864192
739,본죽 인천동양점,인천광역시 계양구 양지로 8-1 (동양동),37.5595838,126.7559689
740,본죽 인천계산4동점,인천광역시 계양구 용종로 2 (계산동) 계산프라자 103호,37.5340374,126.7415048
741,본죽 인천계산역점,인천광역시 계양구 경명대로 1096 (계산동) 계산메디칼센타 106호,37.5429398,126.7287171
742,본죽 인천신연수역점,"인천광역시 연수구 함박뫼로 250 (연수동, 풍림1차아파트) 107호",37.4178343,126.6918256
743,본죽 인천동춘점,인천광역시 연수구 앵고개로 260 (동춘동) 맘모스빌딩 104호,37.4076689,126.6723036
744,본죽 인천청라롯데캐슬점,인천광역시 서구 청라커낼로 252 청라롯데캐슬상가 D동 103호,37.5309927,126.6462981
745,본죽 인천석남점,인천광역시 서구 가정로 187 (석남동) 1층,37.5015221,126.6718241
746,본죽 인천가좌점,인천광역시 서구 원적로 77 (가좌동) 1층,37.4938636,126.6808028
747,본죽 인천청천점,인천광역시 부평구 마장로 456 (청천동) 1층,37.5188976,126.7048385
748,본죽 인천삼산미래타운점,인천광역시 부평구 부평북로 446 (삼산동) 103호 (부평북로 446,37.5216986,126.7430146
749,본죽 인천부평산곡점,인천광역시 부평구 안남로 269 대우푸르지오상가 107호,37.5072782,126.7074022
750,본죽 영종하늘도시점,인천광역시 중구 하늘중앙로195번길 29 (중산동) 진로프라자 1층 109호,37.4889847,126.5628385
751,본죽 인천송현점,인천광역시 동구 화수로 7 (송현동) 센타빌딩 101호,37.4803264,126.6360315
752,본죽 인천서창2지구점,인천광역시 남동구 서창남순환로 222 서창센타프라자 107호,37.4241594,126.7495132
753,본죽 인천서창점,인천광역시 남동구 장아산로 134-4 (서창동) 104호,37.439109,126.749149
754,본죽 인천만수주공점,인천광역시 남동구 만수로 55 (만수동) 1층,37.4609088,126.734209
755,본죽 인천길병원암센터점,인천광역시 남동구 구월남로 163 (구월동) 토성프라자 105-1호,37.4532215,126.7077199
756,본죽 인천간석동점,인천광역시 남동구 남동대로 886 (간석동) 102호,37.4616233,126.7087119
757,본죽 주안북부역점,인천광역시 남구 염창로 55 (주안동) 1층,37.4658491,126.680234
758,본죽 인천용현점,인천광역시 남구 매소홀로 63 (용현동) 대신프라자 1층102호,37.4501915,126.6332875
759,본죽 송도센트럴파크점,인천광역시 연수구 센트럴로 232 더샵센트럴파크1상가 D동 109호,37.3969322,126.6375938
760,본죽 인천만수역점,인천광역시 남동구 구월로 352 (만수동) 1층,37.4549208,126.7297137
761,본 죽&비빔밥 광주금남로점,광주광역시 동구 독립로 258 (금남로5가) 1층,35.1541972,126.910919
762,본 죽&비빔밥 광주돌고개역점,"광주광역시 남구 구성로8번길 6 (월산동, 반도유보라 더 퍼스트) B동 204호",35.1516793,126.8964545
763,본도시락 광주일곡오치점,"광주광역시 북구 설죽로 416 (삼각동, 신일곡골드클래스) 상가동 1층",35.1962154,126.9016515
764,본 죽&비빔밥 광주월곡점,광주광역시 광산구 사암로340번안길 20 (월곡동) 1층,35.1761348,126.8111314
765,본도시락 광주운암점,광주광역시 북구 북문대로 158 (운암동) 1층,35.1828307,126.8724085
766,본도시락 광주첨단신용점,광주광역시 북구 첨단연신로91번길 30 (신용동) 1층,35.2065065,126.8612155
767,본도시락 광주수완점,광주광역시 광산구 수완로 6 (신가동) 센트럴병원 1층,35.1854818,126.82926
768,본 죽&비빔밥 광주금호점,광주광역시 서구 금화로 91 (금호동) 1층,35.132669,126.8586685
769,본도시락 광주하남월곡점,광주광역시 광산구 사암로 339 (월곡동) 1층,35.1748356,126.8084613
770,본도시락 광주대점,광주광역시 남구 효덕로 276 (진월동) 1층,35.1081976,126.8972717
771,본 죽&비빔밥 광주두암말바우점,광주광역시 북구 동문대로 128 (두암동) 101호,35.1742243,126.9264286
772,본도시락 광주첨단점,"광주광역시 광산구 앰코로 35 (쌍암동, 폭스존) 1층",35.2215326,126.8523915
773,본 죽&비빔밥 광주백운대성초교점,광주 남구 중앙로 80 (서동) 101호,35.1433222,126.9072037
774,본 죽&비빔밥 광주백운고가점,"광주 남구 회재로 1257 (주월동, 예림장식) 1층",35.1347462,126.8981569
775,본 죽&비빔밥 광주연제점,광주 북구 양일로 58 (연제동) 신아빌딩 104호,35.197491,126.8712378
776,본도시락 광주금호점,"광주 서구 화개중앙로 55 (금호동, 화개빌딩) 1층",35.1247044,126.8558656
777,본 죽&비빔밥 광주봉선점,"광주 남구 봉선로 164 (봉선동, 삼환빌딩) 1층",35.1227757,126.9130959
778,본 죽&비빔밥 광주문흥점,광주광역시 북구 서하로 375 (문흥동) 1층,35.186014,126.921431
779,본 죽&비빔밥 광주상무점,"광주광역시 서구 치평로 80 (치평동, 골든타운) 111호",35.154554,126.8477042
780,본죽 광주운암점,광주광역시 북구 북문대로 154 (운암동),35.1825702,126.8726568
781,본 죽&비빔밥 광주효천1지구점,광주광역시 남구 효천2로가길 9 (임암동),35.1016172,126.8740723
782,본 죽&비빔밥 광주양산점,광주광역시 북구 양산로 2 (양산동) 1층,35.2109784,126.8747163
783,본 죽&비빔밥 광주운남점,광주광역시 광산구 하남대로 278-1 (운남동),35.1788338,126.8240147
784,본 죽&비빔밥 광주충장로점,광주광역시 동구 충장로 77-5 (충장로3가),35.1487533,126.9160291
785,본 죽&비빔밥 광주일곡점,광주광역시 북구 설죽로 505-9 (일곡동) 1층 도로시헤어,35.2038381,126.8970153
786,본죽 광주첨단2지구점,광주광역시 북구 첨단연신로91번길 10 (신용동),35.206545,126.8632654
787,본 죽&비빔밥 광주두암점,광주광역시 동구 밤실로 154 (산수동),35.1612221,126.9354186
788,본 죽&비빔밥 광주첨단점,광주광역시 광산구 첨단중앙로170번길 64 (쌍암동),35.2204552,126.845365
789,본죽 광주선운지구점,"광주광역시 광산구 선운중앙로 43 (선암동, 광주선운지구EGthe12단지)",35.149412,126.7763214
790,본 죽&비빔밥 광주첨단월계점,광주광역시 광산구 월계로 187 (월계동),35.2136586,126.8461579
791,본 죽&비빔밥 광주하남점,"광주광역시 광산구 풍영철길로 15 (우산동, 콜럼버스월드) 2층 213-2호",35.1628953,126.8116598
792,본죽 광주신창점,광주광역시 광산구 신창로 84 (신창동),35.192654,126.8374234
793,본도시락 광주조선대점,광주광역시 동구 필문대로 265 (동명동),35.1474329,126.9282131
794,본죽 광주쌍촌점,광주광역시 서구 상일로 56 (쌍촌동),35.1605542,126.8634411
795,본죽 광주광천점,광주광역시 서구 죽봉대로 95 (광천동),35.1619341,126.8831213
796,본 죽&비빔밥 광주풍암점,광주광역시 서구 풍암1로21번길 3-24 (풍암동),35.126491,126.8783129
797,본도시락 광주송정점,"광주광역시 광산구 상무대로 242 (송정동) ,102호",35.1404899,126.7940105
798,본죽 광주화정힐스테이트점,광주광역시 서구 화정로 247,35.1474517,126.883901
799,본죽 광주신가점,광주광역시 광산구 수등로 248 1층,35.1849698,126.8360382
800,본죽 광주풍암운리점,광주광역시 서구 풍암신흥로 29 (풍암동),35.1205086,126.8665468
801,본죽 광주운암고가점,광주광역시 북구 북문대로 19,35.1740314,126.8827041
802,본도시락 광주화정역점,광주광역시 서구 상무대로 1055 (화정동),35.1523051,126.8772354
803,본죽 광주염주점,광주광역시 서구 월드컵4강로 77 (화정동),35.1437818,126.8737808
804,본 죽&비빔밥 광주학동점,광주광역시 동구 제봉로 33 1층(학동),35.1415636,126.9209123
805,본도시락 광주전남대점,광주광역시 북구 서방로 11 (중흥동),35.1735356,126.9144097
806,본죽 광주수완장덕점,광주광역시 광산구 풍영로 275 (장덕동),35.1958788,126.8153736
807,본 죽&비빔밥 광주주월점,광주광역시 남구 대남대로 139 (주월동) 1층,35.1336726,126.9098142
808,본죽 광주진월점,광주광역시 남구 서문대로 683번지 (진월동),35.1202426,126.8985624
809,본 죽&비빔밥 광주노대점,광주광역시 남구 효우로 79-1 스카이빌딩 102,35.1063217,126.9045963
810,본도시락 광주상무점,광주광역시 서구 운천로 223 (치평동) 상무빌딩(아이퍼스트주차빌딩) 101호,35.152276,126.8544019
811,본죽 광주하남산정점,광주광역시 광산구 손재로110번길 21,35.1761168,126.798078
812,본 죽&비빔밥 광주수완점,광주광역시 광산구 임방울대로 335 102호,35.1900243,126.823195
813,본죽 광주용봉점,광주광역시 북구 설죽로 221 (용봉동),35.1794447,126.8975728
814,본죽 광주전남대후문점,광주광역시 북구 우치로 80 (용봉동),35.174639,126.9128979
815,본죽 광주동림점,광주광역시 서구 하남대로 692 (동천동),35.1714689,126.8684361
816,본죽 광주매곡점,광주광역시 북구 설죽로315번길 42 (매곡동),35.1892281,126.8946242
817,본죽 광주증심사입구역점,광주광역시 동구 남문로 677 (학동),35.1310601,126.9288781
818,본죽 광주송정점,광주광역시 광산구 내상로 21 (송정동),35.1398319,126.7960573
819,본 죽&비빔밥 대전관저더샵점,대전광역시 서구 관저로 24 (관저동) 1층,36.2962258,127.3265732
820,본 죽&비빔밥 대전송강점,대전광역시 유성구 구즉로 62 (송강동) 1층,36.4345586,127.3853849
821,본 죽&비빔밥 대전유성장대동점,대전광역시 유성구 문화원로 1 (장대동) 1층,36.3620763,127.337032
822,본 죽&비빔밥 대전학하점,대전광역시 유성구 학하중앙로59번길 5-13 (덕명동) 1층,36.3463895,127.3013981
823,본 죽&비빔밥 대전가오동점,"대전광역시 동구 은어송로 56 (가오동, 1) 101호",36.3058895,127.4557087
824,본 죽&비빔밥 대전노은3지구점,대전광역시 유성구 지족동로 152 (지족동) 코오롱타워 103호,36.3874466,127.3087746
825,본 죽&비빔밥 대전유성온천역점,"대전광역시 유성구 계룡로 92 (봉명동, 유성CJ나인파크) 104호",36.3534783,127.3406333
826,본 죽&비빔밥 대전월평이마트점,"대전광역시 서구 월평로 40 (월평동, 월드프라자) 101호",36.3559932,127.3616422
827,본 죽&비빔밥 대전목동점,대전광역시 중구 목중로 47 (목동) 1층,36.3374802,127.4093222
828,본 죽&비빔밥 대전신탄점,"대전광역시 대덕구 대덕대로 1555 (석봉동, 금강엑슬루타워) 122호",36.451758,127.420464
829,본 죽&비빔밥 대전용문점,대전광역시 서구 계룡로 625 (탄방동) 1층,36.3395972,127.392051
830,본 죽&비빔밥 대전성모병원점,"대전 중구 대흥로 64 (대흥동, 성모병원) 1층",36.323042,127.420163
831,본 죽&비빔밥 대전하기동점,대전광역시 유성구 송림로 52 (하기동) 105호,36.387019,127.3235593
832,본 죽&비빔밥 대전송촌점,"대전광역시 대덕구 동춘당로126번길 2 (송촌동, 아이프라자) 1층",36.3674673,127.4375617
833,본 죽&비빔밥 대전역점,대전광역시 동구 대전로 816 (정동) 1층,36.332302,127.432377
834,본 죽&비빔밥 충남대병원점,"대전광역시 중구 문화로 282 (대사동, 충남대학교병원) B1층 구내식당",36.316908,127.415363
835,본 죽&비빔밥 대전부사점,대전광역시 중구 보문로 49 (문창동),36.3132349,127.4356023
836,본 죽&비빔밥 대전월평점,대전광역시 서구 월평북로 83 (월평동),36.3624494,127.3776527
837,본 죽&비빔밥 대전건양대병원점,"대전광역시 서구 관저동로 162 (관저동, 건양프라자)",36.3065708,127.3411451
